,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
958,958,826582758868783104,days,days
959,959,826552372142944256,heart melting grigio girls,heart girls
960,960,826546026685296641,angel,angel
961,961,826517181798154241,turning problems platinum,problems platinum
962,962,826516919180263424,proud receive jewelry gift know glamour strong ambitious amp creative love,jewelry gift glamour amp love
963,963,826516577906470912,honored part family one lady long line generations women,part family lady line generations women
964,964,826235015788953600,days,days
965,965,825427817743540224,sister working halftime show together,sister halftime show
966,966,824883184974180352,time go showtime one always dreaming,time
967,967,823577598798151681,rt close almost taste vote tweeting hashta,rt taste vote hashta
968,968,823048369912193024,proud woman alive time look strong,woman time look
969,969,821778879157182464,journey superbowl halftime show,journey superbowl halftime show
970,970,821526858411843584,rt yo time vote make even mor,yo time vote mor
971,971,821127269829615617,rt week billboard chart history led hot first time dance,rt week chart history time dance
972,972,821039593315106817,faith able work together pray together struggle together,faith work
973,973,820667504053755904,thank,thank
974,974,820449766865702912,rt lady gaga tour already booked annoucenred get coins ready,rt lady get coins
975,975,819824973141282818,rt pres obama biden visited college college made friends lady gaga campaign sexual assault htt,rt pres college college friends campaign assault htt
976,976,819302589737013248,rt inspired people behind check initiative write letter today,rt people check letter today
977,977,819274119749373952,rt retweet tweet vote win,retweet tweet vote win
978,978,818172457819353089,join biggest game year,join game year
979,979,818130943441399808,ep marks would david bowie th birthday co xrkxux ntp,ep marks bowie th birthday ntp
980,980,817493233320136704,rt past eight years seen historic moments prove create progress thanks,rt years moments progress thanks
981,981,817413151335424000,rt million reasons monsters vote,rt reasons monsters
982,982,816812067961221120,years counting always embrace twists turns,years twists turns
983,983,816458675300634624,little monsters congrats nomination tweet amp,monsters congrats tweet amp
984,984,813847841864941569,rt carrie fisher dedicated platform mental health awareness amp female empowerment reason reminder keep,rt carrie health awareness reason reminder
985,985,813769789910810624,gonna miss thanku making many favorite songs amp videos time funky,gonna songs time funky
986,986,813439319654338560,looking home style italian recipes amp look family history get cookbook gt co plrfwd,home style recipes family history cookbook gt co plrfwd
987,987,813121738632368128,merry christmas happy holidays dad natali mom busy kitchen love,merry christmas holidays mom kitchen love
988,988,813089526243422208,rt watch lady gaga elton john etc sing mariah carey holiday classic want christmas james corden https,rt watch lady elton john mariah carey christmas james https
989,989,812539007129231360,love baby cute glad loves song video little,baby cute glad video
990,990,812537520093335552,think spot grigio girl,spot grigio girl
991,991,812536316286140416,always back amp angel shoulder,angel shoulder
992,992,812534999475953664,though problems challenging often show truth stop amp see might even say gift holidays,problems amp see gift holidays
993,993,812531861410947076,thank feel gratitude,thank feel gratitude
994,994,812113688610164741,love monsters really healing experience thank lady gaga co kjrgvk,love monsters experience thank lady gaga co kjrgvk
995,995,812112060268113920,different pays matter amp living truth always leave legacy authenticity,pays matter truth legacy authenticity
996,996,812100853708496896,pays different amp working hard truth leaves legacy authenticity,pays truth legacy authenticity
997,997,812082435001237504,rt live listen conversation,rt listen conversation
998,998,812049044830728192,rt family everything excited dad new joanne trattoria cookbook perfect gift https,family everything joanne trattoria gift https
999,999,811684807734243328,rt happy months joanne months ago lady gaga brought life already changed many lives wait,rt months months lady gaga life lives
1000,1000,810978734454882304,special monsters thank lady gaga giving everything got co irufvg,monsters gaga everything irufvg
1001,1001,810964745842933760,thanku angels real healin play songs amp look eyes singin back amp knowin,thanku angels play songs eyes knowin
1002,1002,810962059466674176,makes feel good thank made music like hymn heart,feel thank music heart
1003,1003,810949028808564736,feel way darlin,way darlin
1004,1004,810935520863797248,happy th birthday tony love watch celebration tomorrow pm et,th birthday love watch celebration tomorrow pm et
1005,1005,810725572317806593,love gaga discography co gicecxou,gaga discography co gicecxou
1006,1006,810724497057718272,rt mariah carey adele elton john lady gaga bring holiday spirit special christmas themed carpool karaoke,rt mariah carey elton john lady gaga bring holiday christmas carpool karaoke
1007,1007,810305274925879296,rt spectacular artwork greatly talented inspired lady gaga million reasons music video,rt artwork lady gaga reasons music video
1008,1008,809934003436294144,rt liked video lady gaga performs joanne alan carr happy hour,rt lady gaga performs carr hour
1009,1009,809932724031012864,rt video lady gaga delivers heartfelt performance alan carr happy hour always,rt video lady gaga delivers performance alan hour
1010,1010,809527374467338242,rt many reasons watch new video let take guess,reasons let guess
1012,1012,809192280334553090,fans superstars monsters react lady gaga million reasons video co rnnsqhyp,fans monsters reasons co rnnsqhyp
1013,1013,809136384522874880,thank love fans much supporting evolution give million reasons stay,thank love fans evolution reasons
1014,1014,809128275595268096,perfect illusion leads right story look life gt,illusion story life gt
1015,1015,809126013376425984,rt turn mtv right watch premiere music video,rt watch music video
1016,1016,809086927076892672,rt taken instagram stories honor video premiere today est,rt stories video today
1017,1017,809068968333819904,hrs min,hrs min
1018,1018,808839717894561792,much fun royal variety performance watch live,fun variety performance watch
1019,1019,808765580622692352,excited sing members royal family country,members family country
1020,1020,808727618027601920,video tomorrow starts right left premiere worldwide pm,video tomorrow left worldwide pm
1021,1021,808695638917410817,continue shame process kindly agreeing interview happily interview someone else,continue shame process interview interview someone
1022,1022,808689878019907584,let amp yes mr morgan handle suprised would question st question interview,morgan question interview
1023,1023,808685740917800967,anyone family suffers pray good days bad affected amp whole family,anyone family suffers days family
1024,1024,808684881202941952,would also love talk ptsd military disorder mental health youth epidemic,talk disorder health youth
1025,1025,808681865259253761,work vp joe biden helping educate people women report would love share time,work vp joe biden people women report share time
1026,1026,808425952468467712,speech billboard music awards inspiring brave amp strong thanks us girls need,speech billboard music awards brave amp thanks girls
1027,1027,808420647592292352,rt watch new trailer featuring get track https,rt trailer https
1028,1028,808328202359685120,performing million reasons japan golden lotus flower piano sweeties,reasons lotus flower piano sweeties
1029,1029,808004555464019968,lil girl big dream reminder never give many told id never make,lil girl dream reminder
