,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1684,1684,1100185623871266816,hi try running website facebook debugger tool built help id,try facebook debugger tool help id
1685,1685,1100185513682759680,hi amit friends learn report someone pretending messenge,hi amit report someone messenge
1686,1686,1100185388205916163,hi tracy learn see friends upcoming birthdays facebook ios app,hi tracy friends birthdays ios
1687,1687,1100185231750057984,thanks reaching alley first recommend updating latest version app using,thanks alley version app
1688,1688,1100185097708408834,hi trouble logging facebook account things,hi trouble facebook account things
1689,1689,1100184765829996544,thanks sharing nyejah glad help stay connected care kn,thanks nyejah glad help care kn
1690,1690,1099091921140678658,hi cassandra please reach facebook business page regarding experiencing pa,hi cassandra facebook business page pa
1691,1691,1099091751497805824,hi rick please fill form report unauthorized charge payment account kn,hi rick please report payment account kn
1692,1692,1099091539890982914,hi first try updating newest version app using different web browser,hi version app web browser
1693,1693,1099091400669491200,hi unable reset facebook password access email,hi reset facebook password access email
1694,1694,1099091268452433922,hi rosa first try updating latest version app however news feed still,hi rosa version app news feed
1695,1695,1099091118711603200,hi manish first recommend updating newest version app messenger still,hi manish version app messenger
1696,1696,1099090662593564675,hi abby please reach facebook business page regarding page kn,hi abby please facebook business page page kn
1697,1697,1099090552870653953,hi thomas reports people facebook help us identify fix problems something wor,hi thomas reports people problems something wor
1698,1698,1099090396334952448,thanks reaching ashish learn report account pretending,thanks report account
1699,1699,1099088191406116864,thanks sharing janet happy help stay connected care kn,thanks janet help care kn
1700,1700,1099087645186117633,hi avichal find reset facebook password kn,hi facebook password kn
1701,1701,1099087497471119363,hi puya find sections going profile clicking underneath cover ph,hi puya sections cover ph
1702,1702,1098698891275382784,rt instagram launches campaign celebrate black history month,rt instagram campaign history month
1703,1703,1098345703615725569,hi husband learn report experiencing facebook app kn,hi husband report app kn
1704,1704,1098344285387268102,hi aqib birthday recently changed facebook may wait full day,hi aqib birthday facebook day
1705,1705,1098343811766501376,hi facebook account associated phone number acco,hi facebook account phone number acco
1706,1706,1098343137066536962,hi blake reports people facebook help us identify fix problems something working,hi reports people problems something
1707,1707,1098342849559609347,hi vaibhav please visit link secure account kn,hi vaibhav please visit link secure account kn
1708,1708,1098342645821333505,hi emma learn turn active status messages facebook kn,hi emma status messages kn
1709,1709,1098342513172205573,glad enjoyed video maria thanks part community kn,video maria thanks part community kn
1710,1710,1098342188390469633,hi looking help facebook account always visit help cen,hi help account help
1711,1711,1098296364440662016,registration open join us annual developer conference san jose ca apply attend sign,registration join developer conference sign
1712,1712,1098293991911636993,rt geckos turtles bearded dragons oh show pets today stori,rt geckos turtles dragons pets today
1713,1713,1098252988987133955,year mark zuckerberg personal challenge discussions future technology society,year mark zuckerberg challenge discussions technology society
1714,1714,1098001408522182656,thanks asking temidayo find report experiencing facebo,thanks report facebo
1715,1715,1097997147688108035,hi sreerag think account hacked help secure kn,hi account help secure
1716,1716,1097996993027293184,hi please visit page secure account also lear,please visit page secure account
1717,1717,1097996863201075202,hi tabu first recommend updating newest version facebook app still loading,hi tabu version facebook app
1718,1718,1097996601824608256,hi dave fill following form report mobile number recently used verify,hi fill report number verify
1719,1719,1097995236201164800,hi cannot retrieve message deleted however archived conversation,hi cannot message conversation
1720,1720,1097995156639412227,hi aimee reports people facebook help us identify fix problems something wor,hi aimee reports people problems something wor
