,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
2911,2911,1219001583901560832,gotta love sake loving mac miller,gotta sake mac miller
2912,2912,1218986484478414848,feelin nostalgic album vibe need,feelin album vibe
2913,2913,1218971385005060101,important share pics perfect pup,share pics pup
2914,2914,1218956285401427968,mary poppins nothing,poppins nothing
2915,2915,1218941186573864960,currently playing song repeat,song repeat
2916,2916,1218926089721925632,instant smile vid jammin,smile vid jammin
2917,2917,1218910990089310208,pls enjoy bop amp together song,pls enjoy bop song
2918,2918,1218895889894297600,happy birthday great mac miller,birthday mac miller
2919,2919,1218716796280242177,rt wow music really incredible thing entire world,rt wow music thing world
2920,2920,1218714694321680385,cameo video everything,video everything
2921,2921,1218699594755977216,three moods tag urself samcorlett,moods samcorlett
2922,2922,1218684495374585856,hope knows thankful bop typical story,hope story
2923,2923,1218669396580655105,icymi song put feels,icymi song feels
2924,2924,1218654297036140553,man gotta,man gotta
